school_uuid,class_of,url_source,downloaded_on
163,2013,https://law.marquette.edu/assets/career-planning/pdf/ABA-Employment-Report-2013.pdf,
163,2012,https://law.marquette.edu/assets/career-planning/pdf/ABA-Employment-Report-2012.pdf,
163,2011,https://law.marquette.edu/assets/career-planning/pdf/ABA-Employment-Report-2011.pdf,
163,2010,https://law.marquette.edu/assets/career-planning/pdf/ABA-Employment-Report-2010.pdf,
164,2016,http://www.uwyo.edu/law/career-services/images/eq-final-report-2017.pdf,
164,2015,http://www.uwyo.edu/law/_files/docs/career%20services/aba%20report.final.class%202015.pdf,
164,2014,http://www.uwyo.edu/law/_files/docs/career%20services/aba%20eq%20summary%20final%204_7_15.pdf,
164,2013,http://www.uwyo.edu/law/_files/docs/career%20services/aba-placement-summary-report-class.of.2013.pdf,
164,2012,http://www.uwyo.edu/law/_files/docs/career%20services/aba-placement-summary-report-class.of.2012.pdf,
164,2011,N/A,N/A
164,2010,N/A,N/A
165,2016,https://www.niu.edu/law/_pdfs/consumer-information/employment-summary-2016.pdf,
165,2015,https://www.niu.edu/law/_pdfs/consumer-information/employment-summary-2015.pdf,
165,2014,https://www.niu.edu/law/_pdfs/consumer-information/employment-summary-2014.pdf,
165,2013,https://www.niu.edu/law/_pdfs/consumer-information/employment-summary-2013.pdf,
165,2012,N/A,N/A
165,2011,N/A,N/A
165,2010,N/A,N/A
11,2016,http://www.swlaw.edu/sites/default/files/2017-06/EmploymentSummary-2017.pdf,N/A
11,2015,N/A,N/A
11,2014,N/A,N/A
11,2013,N/A,N/A
11,2012,N/A,N/A
11,2011,N/A,N/A
11,2010,N/A,N/A
166,2016,http://law.pace.edu/sites/default/files/career_development/ABA_Employment_Summary_Class_of_2016.pdf,
166,2015,http://law.pace.edu/sites/default/files/career_development/ABA_Employment_Summary_Class_of_2015.pdf,
166,2014,http://law.pace.edu/sites/default/files/career_development/ABA_Employment_Class_of_2014.pdf,
166,2013,http://www.law.pace.edu/sites/default/files/career_development/ABA_emplyment_summary_CO13.pdf,
166,2012,N/A,N/A
166,2011,N/A,N/A
166,2010,N/A,N/A
167,2016,https://www.law.whittier.edu/resources/careerservices/employment-report-class-of-2016-prelim.pdf,
167,2015,https://www.law.whittier.edu/resources/careerservices/employment-report-class-of-2015.pdf,
167,2014,https://www.law.whittier.edu/resources/careerservices/employment-report-class-of-2014.pdf,
167,2013,https://www.law.whittier.edu/resources/careerservices/employment-report-class-of-2013.pdf,
167,2012,https://www.law.whittier.edu/resources/careerservices/2012EmploymentStatistics.pdf,
167,2011,N/A,N/A
167,2010,N/A,N/A
168,2016,https://cardozo.yu.edu/sites/default/files/EmploymentSummary-2017.pdf,2017-09-09
168,2015,https://cardozo.yu.edu/sites/default/files/Employment%20Questionnaire%20Summary%202015_0.pdf,2017-09-09
168,2014,https://cardozo.yu.edu/sites/default/files/Cardozo%202014%20Employment%20Summary.pdf,2017-09-09
168,2013,https://cardozo.yu.edu/sites/default/files/CardozoEmploymentSummary2013_5.jpg,2017-09-09
168,2012,https://cardozo.yu.edu/sites/default/files/Placement-Summary-3-29-2013-1_0.jpg,2017-09-09
168,2011,N/A,N/A
168,2010,N/A,N/A
169,2016,https://assets.campbell.edu/wp-content/uploads/sites/9/2017/05/abasummary16.pdf,2017-09-09
169,2015,https://assets.campbell.edu/wp-content/uploads/sites/9/2017/04/abasummary15.pdf,2017-09-09
169,2014,https://assets.campbell.edu/wp-content/uploads/sites/9/2017/04/abasummary14.pdf,2017-09-09
169,2013,https://assets.campbell.edu/wp-content/uploads/sites/9/2017/04/ABA_Summary_Report_for_Class_of_2013.pdf,2017-09-09
169,2012,N/A,N/A
169,2011,N/A,N/A
169,2010,N/A,N/A
171,2016,https://www.law.gmu.edu/assets/files/career/ABAEmploymentSummary2016.pdf,2017-09-11
171,2015,https://www.law.gmu.edu/assets/files/career/ABAEmploymentSummary2015.pdf,2017-09-11
171,2014,https://www.law.gmu.edu/assets/files/career/ABAEmploymentSummary2014.pdf,2017-09-11
171,2013,https://www.law.gmu.edu/assets/files/career/ABAEmploymentSummary2013.pdf,2017-09-11
171,2012,N/A,N/A
171,2011,N/A,N/A
171,2010,N/A,N/A
172,2016,https://law.mc.edu/files/3214/9520/7467/ABA_EmploymentSummary-2016_Graduates.pdf,
172,2015,https://law.mc.edu/files/1014/8181/8564/EmploymentQuestionnaireSummary-172-170-12-14-2016_21-07-27.pdf,
172,2014,https://law.mc.edu/files/6314/6073/6268/employment-summary-2014.pdf,
172,2013,https://law.mc.edu/files/9414/6073/6268/employment-summary-2013.pdf,
172,2012,N/A,N/A
172,2011,N/A,N/A
172,2010,N/A,N/A
174,2016,http://www.tourolaw.edu/pdf/Employment_Summary_for_the_class_of_2016.pdf,
174,2015,http://www.tourolaw.edu/pdf/Employment_Summary_for_the_class_of_2015.pdf,
174,2014,http://www.tourolaw.edu/uploads/Employment%20Summary%20for%20the%20Class%20of%202014.pdf,
174,2013,http://www.tourolaw.edu/pdf/consumerInformation_EmploymentOutcomes.pdf,
174,2012,N/A,N/A
174,2011,N/A,N/A
174,2010,N/A,N/A
175,2016,http://law.gsu.edu/files/2017/04/ABA-Summary-Report-Class-of-2016.pdf,2017-09-11
175,2015,http://law.gsu.edu/files/2016/04/4-12-16-ABA-Employment-Summary.pdf,2017-09-11
175,2014,http://law.gsu.edu/files/2015/04/Class-2014-ABA-Summary.pdf,2017-09-11
175,2013,http://law.gsu.edu/files/2014/07/EmploymentSummary-20141.pdf,2017-09-11
175,2012,http://law.gsu.edu/files/2014/04/EmploymentSummary-2013.pdf,2017-09-11
175,2011,http://law.gsu.edu/files/2014/04/EmploymentSummary-2012.pdf,2017-09-11
175,2010,http://law.gsu.edu/files/2014/04/EmploymentSummary-2011.pdf,2017-09-11
176,2016,http://www.law.cuny.edu/career/employment-statistics/employment-summary2016-class.pdf,2017-09-09
176,2015,http://www.law.cuny.edu/career/employment-statistics/employmentsurmmary2015classfinal.pdf,2017-09-09
176,2014,http://www.law.cuny.edu/career/employment-statistics/Employment-Questionnaire-Summary-2014-06012015.pdf,2017-09-09
176,2013,http://www.law.cuny.edu/career/employment-statistics/ABA-Employment-Summary-Class-of-2013.pdf,2017-09-09
176,2012,http://www.law.cuny.edu/career/employment-statistics/ABA-Employment-Summary-2012.pdf,2017-09-09
176,2011,N/A,N/A
176,2010,N/A,N/A
177,2016,https://www.stu.edu/Portals/law/docs/careers/ABA-Summary-Class-of-2016.pdf,
177,2015,https://www.stu.edu/Portals/law/docs/careers/ABA-Summary-Class-of-2015.pdf,
177,2014,https://www.stu.edu/Portals/law/docs/careers/ABA-Summary-Class-of-2014.pdf,
177,2013,https://www.stu.edu/Portals/law/docs/careers/ABA-Summary-Class-of-2013.pdf,
177,2012,https://www.stu.edu/Portals/law/docs/careers/ABA-Summary-Class-of-2012.pdf,
177,2011,https://www.stu.edu/Portals/law/docs/careers/ABA-Summary-Class-of-2011.pdf,
177,2010,N/A,N/A
178,2016,N/A,N/A
178,2015,http://www.regent.edu/acad/schlaw/careeralumni/docs/EmploymentStatistics2015.pdf,
178,2014,http://www.regent.edu/acad/schlaw/careeralumni/docs/EmploymentStatistics2014.pdf,
178,2013,http://www.regent.edu/acad/schlaw/careeralumni/docs/EmploymentStatistics2013.pdf,
178,2012,N/A,N/A
178,2011,N/A,N/A
178,2010,N/A,N/A
179,2016,http://commonwealthlaw.widener.edu/files/resources/2016employmentsummary.pdf,
179,2015,http://commonwealthlaw.widener.edu/files/resources/2015_2016_employmentstatsandtrendswidenercommonwea.pdf,
179,2014,N/A,N/A
179,2013,N/A,N/A
179,2012,N/A,N/A
179,2011,N/A,N/A
179,2010,N/A,N/A
180,2016,http://c.ymcdn.com/sites/www.law.udc.edu/resource/resmgr/WebABA/abaempsumm_2016grads.pdf,2017-09-11
180,2015,http://c.ymcdn.com/sites/www.law.udc.edu/resource/resmgr/WebABA/ABAEmpSumm_2015Grads.pdf,2017-09-11
180,2014,http://c.ymcdn.com/sites/www.law.udc.edu/resource/resmgr/WebABA/ABAEmpSumm_2014Grads.pdf,2017-09-11
180,2013,N/A,N/A
180,2012,N/A,N/A
180,2011,N/A,N/A
180,2010,N/A,N/A
181,2016,https://www.qu.edu/content/dam/qu/documents/sol/2016-aba-employment-summary.pdf,
181,2015,https://www.qu.edu/content/dam/qu/documents/sol/2015ABAEmploymentSummary.pdf,
181,2014,https://www.qu.edu/content/dam/qu/documents/sol/2014ABAEmploymentSummary.pdf,
181,2013,N/A,N/A
181,2012,N/A,N/A
181,2011,N/A,N/A
181,2010,N/A,N/A
182,2016,https://law.tamu.edu/docs/default-source/prospective-student-documents/aba-employment-summary-2016-grads.pdf?sfvrsn=2,
182,2015,https://law.tamu.edu/docs/default-source/career-services-documents/aba-class-of-2015-employment-questionnaire-summary.pdf?sfvrsn=0,
182,2014,https://law.tamu.edu/docs/default-source/prospective-student-documents/aba-class-of-2014-employment_questionnairesummary.pdf?sfvrsn=2,
182,2013,N/A,N/A
182,2012,N/A,N/A
182,2011,N/A,N/A
182,2010,N/A,N/A
183,2016,https://law.seattleu.edu/Documents/career/Additional%20Documents/ABAEmploymentSummary2016.pdf,
183,2015,https://law.seattleu.edu/Documents/career/Additional%20Documents/ABAEmploymentReport2015.pdf,
183,2014,https://law.seattleu.edu/Documents/career/Additional%20Documents/ABAJobsSummary.pdf,
183,2013,https://law.seattleu.edu/Documents/career/Additional%20Documents/ABA%202013%20Graduates.pdf,
183,2012,https://law.seattleu.edu/Documents/career/Additional%20Documents/ABA%202012%20grads.pdf,
183,2011,N/A,N/A
183,2010,N/A,N/A
184,2016,http://law.rwu.edu/sites/law/files/rwu/CareerServices/pdf/2016_ABA_Employment_Summary.pdf,
184,2015,http://law.rwu.edu/sites/law/files/rwu/CareerServices/pdf/2015%20ABA%20Employment%20Summary.pdf,
184,2014,http://law.rwu.edu/sites/law/files/rwu/CareerServices/pdf/Final%202014%20ABA%20Resport.pdf,
184,2013,N/A,N/A
184,2012,N/A,N/A
184,2011,N/A,N/A
184,2010,N/A,N/A
185,2016,https://www.tjsl.edu/sites/default/files/aba_employment_summary_-_class_of_2016.pdf,
185,2015,https://www.tjsl.edu/sites/default/files/aba_employment_summary_class_of_2015.pdf,
185,2014,https://www.tjsl.edu/sites/default/files/aba_employmentsummary-class_of_2014_0.pdf,
185,2013,https://www.tjsl.edu/sites/default/files/files/ABA%20EmploymentSummary-Class%20of%202013.pdf,
185,2012,https://www.tjsl.edu/sites/default/files/files/ABA%20EmploymentSummary-%20Class%20of%202012.pdf,
185,2011,https://www.tjsl.edu/sites/default/files/files/ABA-Employment-Summary-2011.pdf,
185,2010,https://www.tjsl.edu/sites/default/files/files/ABA-Summary-Class-of-2010.pdf,
186,2016,https://www.chapman.edu/law/_files/careers/aba-employment-summary-16-15-14.pdf,2017-09-09
186,2015,https://www.chapman.edu/law/_files/careers/aba-employment-summary-16-15-14.pdf,2017-09-09
186,2014,https://www.chapman.edu/law/_files/careers/aba-employment-summary-16-15-14.pdf,2017-09-09
186,2013,N/A,N/A
186,2012,N/A,N/A
186,2011,N/A,N/A
186,2010,N/A,N/A
188,2016,https://www.wsulaw.edu/~/media/wsu/main-site/assets/pdf/aba-final-report-2016grads-updated.ashx?la=en,
188,2015,https://www.wsulaw.edu/~/media/wsu/main-site/assets/pdf/aba_2015_report.ashx?la=en,
188,2014,https://www.wsulaw.edu/~/media/wsu/main-site/assets/pdf/updated-aba-final-report.ashx?la=en,
188,2013,N/A,N/A
188,2012,N/A,N/A
188,2011,N/A,N/A
188,2010,N/A,N/A
189,2016,https://www.fcsl.edu/userfiles/files/CareerPlacement_FCSL_EmploymentSummary-2016.pdf,2017-09-11
189,2015,https://www.fcsl.edu/files/2015%20ABA%20Employment%20Summary.pdf,2017-09-11
189,2014,https://www.fcsl.edu/files/2014%20ABA%20Summary.pdf,2017-09-11
189,2013,N/A,N/A
189,2012,N/A,N/A
189,2011,N/A,N/A
189,2010,N/A,N/A
190,2016,https://law.unlv.edu/sites/default/files/2016%20ABA%20Employment%20Summary-May-2017.pdf,
190,2015,https://law.unlv.edu/sites/default/files/2015%20ABA%20Report%20Summary%20Final%20%28Updated%20as%20of%208.2.16%29-1.pdf,
190,2014,https://law.unlv.edu/sites/default/files/employmentquestionnairesummary-190-2960-04-07-2015_17-57-14.pdf,
190,2013,https://law.unlv.edu/sites/default/files/class_of_2013_employment_summary.pdf,
190,2012,https://law.unlv.edu/sites/default/files/EmploymentSummary-2013.pdf,
190,2011,https://law.unlv.edu/sites/default/files/PlacementProfileSummaryABA2010.pdf,
190,2010,N/A,N/A
191,2016,http://asl.edu/wp-content/uploads/2015/08/EmploymentSummary-2016.pdf,2017-09-09
191,2015,http://asl.edu/wp-content/uploads/2015/08/EmploymentSummary-2015.pdf,2017-09-09
191,2014,http://asl.edu/wp-content/uploads/2015/08/EmploymentSummary-2014.pdf,2017-09-09
191,2013,http://asl.edu/wp-content/uploads/2015/08/EmploymentSummary-2013.pdf,2017-09-09
191,2012,N/A,N/A
191,2011,N/A,N/A
191,2010,N/A,N/A
192,2016,https://barryustorage.blob.core.windows.net/assets/docs/law/employment-questionnaire-summary.pdf,2017-09-09
192,2015,https://barryustorage.blob.core.windows.net/assets/docs/law/employmentquestionnairesummary-2015.pdf,2017-09-09
192,2014,https://barryustorage.blob.core.windows.net/assets/docs/law/employmentquestionnairesummary2015.pdf,2017-09-09
192,2013,https://barryustorage.blob.core.windows.net/assets/docs/law/509djdclassof2013employmentprofile.pdf,2017-09-09
192,2012,https://barryustorage.blob.core.windows.net/assets/docs/law/employment-profile-2012.pdf,2017-09-09
192,2011,N/A,N/A
192,2010,N/A,N/A
193,2016,https://www.avemarialaw.edu/wp-content/uploads/2015/11/PostGradEmployment2016.pdf,2017-09-09
193,2015,https://www.avemarialaw.edu/wp-content/uploads/2015/11/EmploymentQuestionnaireSummary-2015.pdf,2017-09-09
193,2014,https://www.avemarialaw.edu/wp-content/uploads/2015/11/EmploymentQuestionnaireSummary-193-190-04-07-2015-15-54-49.pdf,2017-09-09
193,2013,N/A,N/A
193,2012,N/A,N/A
193,2011,N/A,N/A
193,2010,N/A,N/A
194,2016,https://www.stthomas.edu/media/schooloflaw/careerandprofessionaldevelopment/EmploymentQuestionnaireSummary-06-28-2017.pdf,
194,2015,https://www.stthomas.edu/media/schooloflaw/careerandprofessionaldevelopment/ABAEmploymentSummaryfor2015Graduates.pdf,
194,2014,https://www.stthomas.edu/media/schooloflaw/careerandprofessionaldevelopment/USTSchoolofLawClassof2014ABAEmploymentSummary4.10.15.pdf,
194,2013,N/A,N/A
194,2012,N/A,N/A
194,2011,N/A,N/A
194,2010,N/A,N/A
195,2016,http://law.famu.edu/wp-content/uploads/2013/08/FAMU-LAW-Class-of-2016-Employment-Summary.pdf,2017-09-11
195,2015,http://law.famu.edu/wp-content/uploads/2016/04/EmploymentQuestionnaireSummary-FAMU-LAW-2015-.pdf,2017-09-11
195,2014,http://law.famu.edu/wp-content/uploads/2015/05/EmploymentSummary-Florida-AM-University-College-of-Law-2014-Revised.pdf,2017-09-11
195,2013,http://law.famu.edu/wp-content/uploads/2015/04/EmploymentSummary-FAMU-College-of-Law-Class-of-2013.pdf,2017-09-11
195,2012,http://law.famu.edu/wp-content/uploads/2015/04/EmploymentSummary-FAMU-College-of-Law-Class-of-2012.pdf,2017-09-11
195,2011,http://law.famu.edu/wp-content/uploads/2015/04/EmploymentSummary-FAMU-College-of-Law-Class-of-2011.pdf,2017-09-11
195,2010,N/A,N/A
196,2016,N/A,N/A
196,2015,N/A,N/A
196,2014,N/A,N/A
196,2013,N/A,N/A
196,2012,N/A,N/A
196,2011,N/A,N/A
196,2010,N/A,N/A
197,2016,http://www.johnmarshall.edu/wp-content/uploads/2017.0329-Employment-Questionnaire-Summary.pdf,2017-09-09
197,2015,http://www.johnmarshall.edu/wp-content/uploads/EmploymentSummary-2016-Report-2015-Graduates.pdf,2017-09-09
197,2014,http://www.johnmarshall.edu/wp-content/uploads/EmploymentQuestionnaireSummary-197-194-04-07-2015-10-19-40.pdf,2017-09-09
197,2013,http://www.johnmarshall.edu/wp-content/uploads/EmploymentSummary-2014.pdf,2017-09-09
197,2012,http://www.johnmarshall.edu/wp-content/uploads/EmploymentSummary-2013.pdf,2017-09-09
197,2011,N/A,N/A
197,2010,N/A,N/A
198,2016,http://law.laverne.edu/wp-content/uploads/2011/06/Employment-Summary-Class-of-2016-1.pdf?a76488,
198,2015,http://law.laverne.edu/wp-content/uploads/2011/06/EMPLOYMENT-SUMMARY-CLASS-OF-2015.pdf?a76488,
198,2014,http://law.laverne.edu/wp-content/uploads/2011/06/EmploymentSummary2014.pdf?a76488,
198,2013,http://law.laverne.edu/wp-content/uploads/2011/06/La-Verne-Law-Employment-Statistics-for-the-Class-of-2013-for-the-ABA.pdf?a76488,
198,2012,N/A,N/A
198,2011,N/A,N/A
198,2010,N/A,N/A
199,2016,N/A,N/A
199,2015,N/A,N/A
199,2014,N/A,N/A
199,2013,N/A,N/A
199,2012,N/A,N/A
199,2011,N/A,N/A
199,2010,N/A,N/A
200,2016,N/A,N/A
200,2015,https://www.faulkner.edu/wp-content/uploads/EmploymentQuestionnaireSummary-200-25041-04-06-2016-15-29-53.pdf,2017-09-11
200,2014,https://www.faulkner.edu/wp-content/uploads/ABA-Employment-2014.pdf,2017-09-11
200,2013,https://www.faulkner.edu/wp-content/uploads/EmploymentSummary-2013.pdf,2017-09-11
200,2012,http://ww3.faulkner.edu/SharedMedia/_JSL/EmploymentSummary-2013.pdf,2017-09-11
200,2011,http://ww3.faulkner.edu/SharedMedia/_JSL/EmploymentSummary.pdf,2017-09-11
200,2010,https://www.faulkner.edu/wp-content/uploads/EmploymentSummary-2010.pdf,2017-09-11
201,2016,http://charlestonlaw.edu/wp-content/uploads/2017/07/EmploymentSummary-2016.pdf,2017-09-09
201,2015,N/A,N/A
201,2014,http://charlestonlaw.edu/wp-content/uploads/2017/07/EmploymentSummary-2014.pdf,2017-09-09
201,2013,http://charlestonlaw.edu/wp-content/uploads/2017/07/EmploymentSummary-2013.pdf,2017-09-09
201,2012,http://charlestonlaw.edu/wp-content/uploads/2017/05/CSOL-Class-of-2012-ABA-Summary-Report.pdf,2017-09-09
201,2011,N/A,N/A
201,2010,N/A,N/A
202,2016,https://www.azsummitlaw.edu/userfiles/files/CareerPlacement_ASLS_EmploymentSummary-2016.pdf,2017-09-09
202,2015,https://www.azsummitlaw.edu/userfiles/files/ASLS%202015%20ABA%20Employment%20Summary.pdf,2017-09-09
202,2014,https://www.azsummitlaw.edu/sites/default/files/aba_summary_report_-_erss_2014_150402.pdf,2017-09-09
202,2013,N/A,N/A
202,2012,N/A,N/A
202,2011,N/A,N/A
202,2010,N/A,N/A
205,2016,https://www.elon.edu/e/CmsFile/GetFile?FileID=827,2017-09-11
205,2015,https://www.elon.edu/e/CmsFile/GetFile?FileID=490,2017-09-11
205,2014,https://www.elon.edu/docs/e-web/law/career_services/Elon_Law_ABA_Employment%20Report_Class%20of%202014.pdf,2017-09-11
205,2013,N/A,N/A
205,2012,N/A,N/A
205,2011,N/A,N/A
205,2010,N/A,N/A
207,2016,http://drexel.edu/~/media/Files/law/Consumer%20Information/EmploymentOutcomes/2017%20Employment%20Questionnaire%20for%202016%20Graduates.ashx?la=en,2017-09-11
207,2015,http://drexel.edu/~/media/Files/law/Consumer%20Information/EmploymentOutcomes/2016%20Employment%20Questionnaire%20for%202015%20Graduates.ashx?la=en,2017-09-11
207,2014,http://drexel.edu/~/media/Files/law/Consumer%20Information/EmploymentOutcomes/2015%20Employment%20Questionnaire%20for%202014%20Graduates-Submitted%2003%2031%202015.ashx?la=en,2017-09-11
207,2013,http://drexel.edu/~/media/Files/law/Consumer%20Information/EmploymentOutcomes/2014%20Placement%20Questionnaire%20for%202013%20Graduates--CORRECTED%2004%2024%202014.ashx?la=en,2017-09-11
207,2012,http://drexel.edu/~/media/Files/law/Consumer%20Information/EmploymentOutcomes/2013%20Employment%20Summary%20for%202012%20Graduates-FINAL-05%2009%202013%20-rev.ashx?la=en,2017-09-11
207,2011,N/A,N/A
207,2010,N/A,N/A
211,2016,http://www.law.uci.edu/careers/students/employment-info/statistics/EmploymentSummary2016.pdf,2017-09-09
211,2015,http://www.law.uci.edu/careers/students/employment-info/statistics/EmploymentSummary2015.pdf,2017-09-09
211,2014,http://www.law.uci.edu/careers/students/employment-info/statistics/EmploymentSummary2014.pdf,2017-09-09
211,2013,N/A,N/A
211,2012,N/A,N/A
211,2011,N/A,N/A
211,2010,N/A,N/A
212,2016,https://law.cu-portland.edu/sites/default/files/pdf/ABA%20Employment%20Summary%20for%202016%20Graduates.pdf,2017-09-09
212,2015,https://law.cu-portland.edu/sites/default/files/pdf/Concordia%20Law%20-%20ABA%20Employment%20Summary%20for%202015%20Graduates.pdf,2017-09-09
212,2014,N/A,N/A
212,2013,N/A,N/A
212,2012,N/A,N/A
212,2011,N/A,N/A
212,2010,N/A,N/A
213,2016,http://www.belmont.edu/law/images/employmentquestionnairesummary-213-2687-04-04-2017-14-55-38.pdf,2017-09-09
213,2015,http://www.belmont.edu/law/pdf/Class2015-EmploymentStatsABA.pdf,2017-09-09
213,2014,http://www.belmont.edu/law/pdf/Class2014-EmploymentStatsABA.pdf,2017-09-09
213,2013,N/A,N/A
213,2012,N/A,N/A
213,2011,N/A,N/A
213,2010,N/A,N/A
215,2016,https://www.lmunet.edu/public/uploads/law/EmploymentSummary-2017.pdf,
215,2015,https://www.lmunet.edu/uploads/law/2013/03/Employment-Questionnaire-Summary-2015-215-4573-04-08-2016-11-29-08.pdf,
215,2014,https://www.lmunet.edu/uploads/law/2013/03/Employment-Data-2014-Graduates-FINAL-4-29-15.pdf,
215,2013,N/A,N/A
215,2012,N/A,N/A
215,2011,N/A,N/A
215,2010,N/A,N/A
216,2016,http://www.umassd.edu/media/umassdartmouth/schooloflaw/admissions/abarequireddisclosures/Employment_Summary_Class_of_2016.pdf,
216,2015,http://www.umassd.edu/media/umassdartmouth/schooloflaw/admissions/abarequireddisclosures/employment_summary_fifteen.pdf,
216,2014,http://www.umassd.edu/media/umassdartmouth/schooloflaw/admissions/abarequireddisclosures/employment_summary_fifteen.pdf,
216,2013,http://www.umassd.edu/media/umassdartmouth/schooloflaw/admissions/abarequireddisclosures/aba_employment_summary_2013.pdf,
216,2012,N/A,N/A
216,2011,N/A,N/A
216,2010,N/A,N/A
219,2016,https://dickinsonlaw.psu.edu/sites/default/files/Employment-Data-2016-Graduates.pdf,
219,2015,https://dickinsonlaw.psu.edu/sites/default/files/Employment-Data-2015-Graduates.pdf,
219,2014,https://dickinsonlaw.psu.edu/sites/default/files/Class_of_2014_Employment_Summary.pdf,
219,2013,N/A,N/A
219,2012,N/A,N/A
219,2011,N/A,N/A
219,2010,N/A,N/A
220,2016,https://pennstatelaw.psu.edu/sites/default/files/documents/pdfs/Career-Services/Employment-Summary-Class-of-2016.pdf,
220,2015,https://pennstatelaw.psu.edu/sites/default/files/documents/pdfs/Career-Services/Employment%20Summary%20Class%20of%202015.pdf,
220,2014,https://pennstatelaw.psu.edu/sites/default/files/documents/pdfs/Career-Services/ABA-Employment-Summary-Class-of-2014.pdf,
220,2013,N/A,N/A
220,2012,N/A,N/A
220,2011,N/A,N/A
220,2010,N/A,N/A
224,2016,https://law.rutgers.edu/sites/law/files/attachments/Updated%20ABA%20Report.pdf,
224,2015,https://law.rutgers.edu/sites/law/files/attachments/EmploymentQuestionnaireSummary-224-4784-04-11-2016%2011-00-58.pdf,
224,2014,N/A,N/A
224,2013,N/A,N/A
224,2012,N/A,N/A
224,2011,N/A,N/A
224,2010,N/A,N/A
226,2016,http://mitchellhamline.edu/careers/wp-content/uploads/sites/10/2015/09/EmploymentQuestionnaireSummary-2016-Graduates.pdf,
226,2015,http://mitchellhamline.edu/careers/wp-content/uploads/sites/10/2015/09/MHSL-2015-ABA.pdf,
226,2014,N/A,N/A
226,2013,N/A,N/A
226,2012,N/A,N/A
226,2011,N/A,N/A
226,2010,N/A,N/A
